,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
1673,1674,place_order,Resource4,541,544,o131,,,
1674,1675,pick_item,Resource7,541,544,o128,o128-i1,,
1675,1676,receive_payment,Resource3,542,547,o100,,,
1676,1677,pick_item,Resource6,542,544,o129,o129-i1,,
1677,1678,pick_item,Resource8,542,542,o129,o129-i0,,
1678,1679,pack_items,Resource10,542,546,o127,,o127-p1,
1679,1680,start_route,Resource16,542,548,o123,,,o123-p1-r1
1680,1681,check_availability,Resource5,543,545,o131,o131-i0,,
1681,1682,check_availability,Resource8,543,545,o131,o131-i1,,
1682,1683,start_route,Resource17,543,548,o125,,,o125-p1-r1
1683,1684,send_invoice,Resource2,544,550,o127,,,
1684,1685,receive_payment,Resource4,544,549,o125,,,
1685,1686,pack_items,Resource9,544,549,o128,,o128-p1,
1686,1687,pack_items,Resource12,544,549,o129,,o129-p1,
1687,1688,load_package,Resource13,544,549,o121,,,o121-p1-r1
1688,1689,load_package,Resource15,544,549,o124,,,o124-p1-r1
1689,1690,pick_item,Resource5,545,548,o131,o131-i0,,
1690,1691,pick_item,Resource6,545,547,o131,o131-i1,,
1692,1693,load_package,Resource18,545,550,o122,,,o122-p1-r1
1694,1695,start_route,Resource19,546,551,o126,,,o126-p1-r1
