,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
2010,2011,check_availability,Resource6,631,632,o140,o140-i1,,
2011,2012,pick_item,Resource7,631,633,o153,o153-i1,,
2012,2013,check_availability,Resource8,631,633,o156,o156-i0,,
2013,2014,send_invoice,Resource2,632,637,o130,,,
2014,2015,check_availability,Resource5,632,636,o156,o156-i1,,
2015,2016,pick_item,Resource6,632,632,o154,o154-i0,,
2018,2019,pick_item,Resource6,633,635,o154,o154-i1,,
2019,2020,pick_item,Resource7,633,635,o155,o155-i0,,
2020,2021,pick_item,Resource8,633,635,o155,o155-i1,,
2021,2022,unload_package,Resource16,633,637,o143,,,o143-p1-r1
2023,2024,place_order,Resource3,634,636,o157,,,
2024,2025,load_package,Resource15,634,639,o149,,,o149-p1-r1
2025,2026,pick_item,Resource6,635,637,o156,o156-i0,,
2026,2027,check_availability,Resource7,635,637,o157,o157-i0,,
2027,2028,check_availability,Resource8,635,637,o157,o157-i1,,
2029,2030,pick_item,Resource5,636,637,o156,o156-i1,,
2031,2032,place_order,Resource1,637,638,o158,,,
2032,2033,pick_item,Resource5,637,638,o157,o157-i0,,
2033,2034,pick_item,Resource6,637,640,o157,o157-i1,,
2034,2035,end_route,Resource16,637,644,o143,,,o143-p1-r1
2035,2036,check_availability,Resource5,638,640,o158,o158-i0,,
2036,2037,check_availability,Resource7,638,640,o158,o158-i1,,
2037,2038,start_route,Resource17,638,644,o143,,,o143-p1-r1
2039,2040,deliver_package,Resource15,639,643,o149,,,o149-p1-r1
2040,2041,place_order,Resource1,640,642,o159,,,
2041,2042,pick_item,Resource5,640,642,o158,o158-i0,,
2042,2043,pick_item,Resource6,640,642,o158,o158-i1,,
2043,2044,place_order,Resource2,641,642,o150,,,
2044,2045,check_availability,Resource7,641,644,o159,o159-i0,,
2045,2046,check_availability,Resource8,641,644,o159,o159-i1,,
2046,2047,send_invoice,Resource1,642,647,o151,,,
2048,2049,send_invoice,Resource3,642,647,o153,,,
2051,2052,pack_items,Resource10,642,646,o152,,o152-p1,
2052,2053,pack_items,Resource11,642,646,o153,,o153-p1,
2053,2054,pack_items,Resource12,642,647,o154,,o154-p1,
2057,2058,pick_item,Resource6,644,645,o159,o159-i1,,
