,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
2253,2254,pick_item,Resource5,706,707,o150,o150-i0,,
2256,2257,send_invoice,Resource1,707,713,o150,,,
2258,2259,place_order,Resource4,708,710,o171,,,
2261,2262,place_order,Resource2,709,710,o172,,,
2262,2263,place_order,Resource3,709,712,o173,,,
2263,2264,check_availability,Resource5,709,710,o171,o171-i0,,
2264,2265,check_availability,Resource6,709,711,o171,o171-i1,,
2267,2268,check_availability,Resource5,710,710,o160,o160-i0,,
2268,2269,check_availability,Resource7,710,713,o160,o160-i1,,
2269,2270,pick_item,Resource8,710,714,o171,o171-i0,,
2271,2272,deliver_package,Resource14,710,716,o166,,,o166-p1-r1
2273,2274,check_availability,Resource5,711,712,o172,o172-i0,,
2274,2275,check_availability,Resource6,711,713,o172,o172-i1,,
2275,2276,place_order,Resource3,712,714,o174,,,
2276,2277,check_availability,Resource5,712,714,o173,o173-i0,,
2277,2278,check_availability,Resource6,713,715,o173,o173-i1,,
2278,2279,pick_item,Resource7,713,716,o171,o171-i1,,
2280,2281,pick_item,Resource5,714,716,o172,o172-i0,,
2281,2282,pick_item,Resource8,714,716,o172,o172-i1,,
2284,2285,check_availability,Resource6,715,717,o174,o174-i0,,
2285,2286,place_order,Resource1,716,719,o175,,,
2286,2287,check_availability,Resource5,716,718,o174,o174-i1,,
2287,2288,pick_item,Resource7,716,719,o173,o173-i0,,
2288,2289,pick_item,Resource8,716,718,o173,o173-i1,,
2290,2291,failed_delivery,Resource14,716,722,o166,,,o166-p1-r1
2291,2292,pick_item,Resource6,717,719,o174,o174-i0,,
2292,2293,check_availability,Resource5,718,720,o175,o175-i0,,
2293,2294,check_availability,Resource8,718,719,o175,o175-i1,,
2295,2296,pick_item,Resource6,719,722,o174,o174-i1,,
2296,2297,pick_item,Resource7,719,721,o175,o175-i1,,
2299,2300,pick_item,Resource5,720,725,o175,o175-i0,,
2301,2302,unload_package,Resource14,722,728,o166,,,o166-p1-r1
2304,2305,place_order,Resource1,725,726,o176,,,
2305,2306,check_availability,Resource5,726,728,o176,o176-i0,,
2306,2307,check_availability,Resource6,726,727,o176,o176-i1,,
2307,2308,pick_item,Resource6,727,730,o176,o176-i1,,
2309,2310,place_order,Resource1,728,730,o170,,,
2310,2311,pick_item,Resource5,728,730,o176,o176-i0,,
2311,2312,end_route,Resource14,728,732,o166,,,o166-p1-r1
2312,2313,send_invoice,Resource2,729,733,o171,,,
2313,2314,send_invoice,Resource3,729,734,o172,,,
2314,2315,send_invoice,Resource4,729,734,o173,,,
2315,2316,pack_items,Resource9,729,735,o171,,o171-p1,
2316,2317,pack_items,Resource10,729,734,o172,,o172-p1,
2317,2318,pack_items,Resource11,729,734,o173,,o173-p1,
2318,2319,pack_items,Resource12,729,736,o174,,o174-p1,
2319,2320,start_route,Resource15,729,734,o166,,,o166-p1-r1
2320,2321,send_invoice,Resource1,730,734,o174,,,
2321,2322,send_invoice,Resource2,733,739,o175,,,
2322,2323,send_invoice,Resource1,734,740,o176,,,
2323,2324,receive_payment,Resource3,734,739,o171,,,
2324,2325,receive_payment,Resource4,734,738,o172,,,
2325,2326,store_package,Resource10,734,739,o140,,o140-p1,
2326,2327,pack_items,Resource11,734,740,o175,,o175-p1,
2327,2328,load_package,Resource13,734,741,o166,,,o166-p1-r1
2328,2329,pack_items,Resource9,735,739,o176,,o176-p1,
2329,2330,load_package,Resource14,735,739,o120,,,o120-p1-r1
2330,2331,start_route,Resource15,735,740,o130,,,o130-p1-r1
2331,2332,store_package,Resource12,736,741,o172,,o172-p1,
2334,2335,place_order,Resource3,739,741,o177,,,
2335,2336,pack_items,Resource9,739,743,o150,,o150-p1,
2337,2338,receive_payment,Resource1,740,743,o175,,,
2338,2339,check_availability,Resource5,740,742,o177,o177-i0,,
2339,2340,check_availability,Resource6,740,742,o177,o177-i1,,
2346,2347,pick_item,Resource5,742,743,o177,o177-i0,,
2347,2348,pick_item,Resource6,742,743,o177,o177-i1,,
