,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
976,977,check_availability,Resource5,322,324,o81,o81-i0,,
977,978,check_availability,Resource6,322,325,o81,o81-i1,,
978,979,check_availability,Resource7,322,326,o82,o82-i0,,
979,980,check_availability,Resource8,322,325,o82,o82-i1,,
982,983,receive_payment,Resource4,323,327,o76,,,
985,986,pick_item,Resource5,324,326,o81,o81-i0,,
987,988,start_route,Resource13,324,329,o72,,,o72-p1-r1
988,989,pick_item,Resource6,325,326,o81,o81-i1,,
989,990,pick_item,Resource8,325,328,o82,o82-i1,,
992,993,pick_item,Resource5,326,328,o82,o82-i0,,
995,996,place_order,Resource4,327,328,o83,,,
997,998,load_package,Resource14,327,333,o69,,,o69-p1-r1
1000,1001,start_route,Resource19,327,331,o76,,,o76-p1-r1
1002,1003,check_availability,Resource5,328,331,o83,o83-i0,,
1003,1004,check_availability,Resource6,328,330,o83,o83-i1,,
1004,1005,place_order,Resource1,329,333,o84,,,
1005,1006,place_order,Resource2,329,331,o85,,,
1006,1007,load_package,Resource13,329,333,o72,,,o72-p1-r1
1008,1009,pick_item,Resource6,330,331,o60,o60-i0,,
1009,1010,pick_item,Resource7,330,332,o83,o83-i1,,
1010,1011,check_availability,Resource8,330,333,o84,o84-i0,,
1013,1014,place_order,Resource2,331,333,o86,,,
1014,1015,pick_item,Resource5,331,333,o60,o60-i1,,
1015,1016,check_availability,Resource6,331,333,o84,o84-i1,,
1017,1018,load_package,Resource19,331,336,o76,,,o76-p1-r1
1018,1019,check_availability,Resource7,332,332,o85,o85-i0,,
1021,1022,send_invoice,Resource1,333,339,o60,,,
1022,1023,check_availability,Resource5,333,334,o85,o85-i1,,
1023,1024,pick_item,Resource6,333,333,o83,o83-i0,,
1024,1025,pick_item,Resource7,333,334,o85,o85-i0,,
1025,1026,check_availability,Resource8,333,335,o86,o86-i0,,
1026,1027,pack_items,Resource9,333,338,o50,,o50-p1,
1028,1029,deliver_package,Resource14,333,337,o69,,,o69-p1-r1
1029,1030,check_availability,Resource5,334,337,o86,o86-i1,,
1030,1031,pick_item,Resource6,334,338,o84,o84-i0,,
1031,1032,pick_item,Resource7,334,336,o84,o84-i1,,
1032,1033,pick_item,Resource8,335,339,o85,o85-i1,,
1033,1034,deliver_package,Resource17,335,339,o72,,,o72-p1-r1
1034,1035,receive_payment,Resource2,336,341,o50,,,
1035,1036,check_availability,Resource7,336,338,o70,o70-i0,,
1037,1038,check_availability,Resource5,337,338,o70,o70-i1,,
1039,1040,deliver_package,Resource15,337,342,o76,,,o76-p1-r1
1040,1041,failed_delivery,Resource18,337,342,o69,,,o69-p1-r1
1041,1042,pick_item,Resource5,338,341,o86,o86-i0,,
1042,1043,pick_item,Resource6,338,338,o86,o86-i1,,
1047,1048,place_order,Resource1,340,343,o87,,,
1048,1049,store_package,Resource9,340,345,o40,,o40-p1,
1049,1050,place_order,Resource2,341,343,o80,,,
1050,1051,check_availability,Resource5,341,345,o87,o87-i0,,
1051,1052,check_availability,Resource6,341,344,o87,o87-i1,,
1053,1054,failed_delivery,Resource16,341,346,o72,,,o72-p1-r1
1055,1056,send_invoice,Resource3,342,346,o82,,,
1056,1057,send_invoice,Resource4,342,347,o81,,,
1057,1058,pack_items,Resource10,342,346,o81,,o81-p1,
1058,1059,pack_items,Resource11,342,347,o82,,o82-p1,
1059,1060,pack_items,Resource12,342,346,o83,,o83-p1,
1062,1063,send_invoice,Resource1,343,348,o83,,,
1063,1064,send_invoice,Resource2,343,347,o85,,,
1065,1066,unload_package,Resource17,343,349,o69,,,o69-p1-r1
1066,1067,pick_item,Resource6,344,345,o87,o87-i1,,
1067,1068,failed_delivery,Resource20,344,349,o76,,,o76-p1-r1
1068,1069,pick_item,Resource5,345,347,o87,o87-i0,,
1069,1070,pack_items,Resource9,345,353,o84,,o84-p1,
1071,1072,send_invoice,Resource3,346,351,o84,,,
1072,1073,pack_items,Resource10,346,351,o85,,o85-p1,
1073,1074,pack_items,Resource12,346,351,o86,,o86-p1,
1075,1076,unload_package,Resource16,346,352,o72,,,o72-p1-r1
1076,1077,send_invoice,Resource2,347,350,o86,,,
1077,1078,send_invoice,Resource4,347,353,o87,,,
1078,1079,store_package,Resource11,347,350,o81,,o81-p1,
1080,1081,place_order,Resource1,348,350,o88,,,
1081,1082,check_availability,Resource5,349,351,o88,o88-i0,,
1082,1083,check_availability,Resource6,349,351,o88,o88-i1,,
1084,1085,end_route,Resource15,349,353,o69,,,o69-p1-r1
1085,1086,unload_package,Resource17,349,354,o76,,,o76-p1-r1
1086,1087,receive_payment,Resource1,350,355,o82,,,
1087,1088,place_order,Resource2,350,352,o89,,,
1088,1089,store_package,Resource11,350,355,o83,,o83-p1,
1089,1090,load_package,Resource18,350,355,o30,,,o30-p1-r1
1090,1091,start_route,Resource20,350,356,o69,,,o69-p1-r2
1091,1092,receive_payment,Resource3,351,355,o81,,,
1092,1093,pick_item,Resource5,351,353,o88,o88-i0,,
1093,1094,pick_item,Resource6,351,352,o88,o88-i1,,
1094,1095,check_availability,Resource7,351,353,o89,o89-i0,,
1095,1096,check_availability,Resource8,351,352,o89,o89-i1,,
1096,1097,store_package,Resource10,351,356,o82,,o82-p1,
1097,1098,pack_items,Resource12,351,356,o87,,o87-p1,
1098,1099,start_route,Resource14,351,356,o81,,,o81-p1-r1
1099,1100,receive_payment,Resource2,352,356,o85,,,
1100,1101,pick_item,Resource6,352,355,o89,o89-i1,,
1102,1103,end_route,Resource19,352,358,o72,,,o72-p1-r1
1103,1104,receive_payment,Resource4,353,357,o83,,,
1104,1105,pick_item,Resource5,353,355,o89,o89-i0,,
1105,1106,store_package,Resource9,353,358,o85,,o85-p1,
1107,1108,start_route,Resource13,354,358,o72,,,o72-p1-r1
1109,1110,receive_payment,Resource1,355,359,o86,,,
1111,1112,store_package,Resource11,355,358,o86,,o86-p1,
