,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
2170,2171,pack_items,Resource12,679,683,o164,,o164-p1,
2171,2172,load_package,Resource13,680,685,o110,,,o110-p1-r1
2174,2175,end_route,Resource15,681,686,o149,,,o149-p1-r1
2175,2176,send_invoice,Resource1,682,688,o164,,,
2176,2177,send_invoice,Resource2,682,689,o165,,,
2178,2179,start_route,Resource19,682,687,o149,,,o149-p1-r2
2180,2181,pack_items,Resource12,683,689,o165,,o165-p1,
2181,2182,receive_payment,Resource3,684,690,o161,,,
2182,2183,receive_payment,Resource4,684,688,o162,,,
2183,2184,store_package,Resource10,684,691,o164,,o164-p1,
2185,2186,store_package,Resource9,685,690,o162,,o162-p1,
2187,2188,store_package,Resource11,686,691,o161,,o161-p1,
2188,2189,load_package,Resource15,687,692,o149,,,o149-p1-r2
2189,2190,receive_payment,Resource1,688,693,o163,,,
2190,2191,place_order,Resource4,688,691,o166,,,
2191,2192,place_order,Resource2,689,692,o167,,,
2192,2193,check_availability,Resource5,689,690,o166,o166-i0,,
2193,2194,check_availability,Resource6,689,693,o166,o166-i1,,
2194,2195,store_package,Resource12,689,691,o163,,o163-p1,
2195,2196,receive_payment,Resource3,690,694,o164,,,
2196,2197,pick_item,Resource5,690,692,o166,o166-i0,,
2197,2198,check_availability,Resource7,690,692,o167,o167-i0,,
2198,2199,check_availability,Resource8,690,693,o167,o167-i1,,
2199,2200,store_package,Resource9,690,695,o165,,o165-p1,
2200,2201,start_route,Resource13,690,695,o162,,,o162-p1-r1
2203,2204,start_route,Resource16,691,695,o163,,,o163-p1-r1
2205,2206,pick_item,Resource5,692,694,o167,o167-i0,,
2207,2208,pick_item,Resource6,693,695,o166,o166-i1,,
