,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
1013,1014,check_availability,Resource8,300,303,o83,o83-i0,,
1015,1016,pack_items,Resource12,300,304,o79,,o79-p1,
1020,1021,check_availability,Resource6,301,301,o83,o83-i1,,
1021,1022,pick_item,Resource7,301,303,o81,o81-i0,,
1025,1026,pick_item,Resource6,302,304,o82,o82-i0,,
1027,1028,pick_item,Resource5,303,305,o83,o83-i1,,
1028,1029,pick_item,Resource7,303,304,o82,o82-i1,,
1029,1030,pick_item,Resource8,303,304,o83,o83-i0,,
1030,1031,load_package,Resource13,303,308,o66,,,o66-p1-r1
1034,1035,store_package,Resource11,304,310,o79,,o79-p1,
1038,1039,send_invoice,Resource2,306,312,o79,,,
1043,1044,place_order,Resource1,308,311,o84,,,
1045,1046,deliver_package,Resource17,308,311,o66,,,o66-p1-r1
1046,1047,check_availability,Resource5,309,312,o84,o84-i0,,
1047,1048,check_availability,Resource6,309,310,o84,o84-i1,,
1049,1050,place_order,Resource4,310,312,o85,,,
1050,1051,pick_item,Resource6,310,312,o84,o84-i1,,
1054,1055,check_availability,Resource7,311,312,o85,o85-i0,,
1055,1056,check_availability,Resource8,311,312,o85,o85-i1,,
1057,1058,start_route,Resource19,311,315,o79,,,o79-p1-r1
1058,1059,receive_payment,Resource2,312,317,o79,,,
1059,1060,check_availability,Resource5,312,314,o70,o70-i0,,
1060,1061,check_availability,Resource6,312,314,o70,o70-i1,,
1061,1062,pick_item,Resource7,312,314,o84,o84-i0,,
1062,1063,pick_item,Resource8,312,315,o85,o85-i0,,
1064,1065,failed_delivery,Resource14,312,316,o66,,,o66-p1-r1
1066,1067,pick_item,Resource5,314,318,o85,o85-i1,,
1067,1068,pick_item,Resource6,315,318,o60,o60-i0,,
1068,1069,pick_item,Resource7,315,318,o60,o60-i1,,
1072,1073,place_order,Resource1,316,320,o86,,,
1074,1075,load_package,Resource14,316,321,o79,,,o79-p1-r1
1075,1076,unload_package,Resource15,316,320,o66,,,o66-p1-r1
1076,1077,place_order,Resource2,317,320,o80,,,
1077,1078,place_order,Resource3,317,320,o87,,,
1078,1079,check_availability,Resource8,317,320,o86,o86-i0,,
1079,1080,send_invoice,Resource4,318,324,o60,,,
1080,1081,check_availability,Resource5,318,319,o86,o86-i1,,
1081,1082,check_availability,Resource6,318,319,o87,o87-i0,,
1082,1083,check_availability,Resource7,318,322,o87,o87-i1,,
1083,1084,pack_items,Resource9,318,321,o81,,o81-p1,
1084,1085,pack_items,Resource10,318,325,o82,,o82-p1,
1085,1086,pack_items,Resource11,318,322,o83,,o83-p1,
1086,1087,pack_items,Resource12,318,322,o84,,o84-p1,
1089,1090,pick_item,Resource5,319,323,o86,o86-i1,,
1090,1091,pick_item,Resource6,319,320,o87,o87-i0,,
1091,1092,send_invoice,Resource1,320,326,o81,,,
1092,1093,send_invoice,Resource2,320,326,o82,,,
1093,1094,send_invoice,Resource3,320,324,o83,,,
1094,1095,pick_item,Resource6,320,322,o86,o86-i0,,
1095,1096,end_route,Resource15,320,325,o66,,,o66-p1-r1
1096,1097,pack_items,Resource9,321,326,o85,,o85-p1,
1097,1098,start_route,Resource14,321,327,o66,,,o66-p1-r2
1099,1100,deliver_package,Resource18,321,325,o79,,,o79-p1-r1
1100,1101,pick_item,Resource6,322,325,o87,o87-i1,,
1101,1102,store_package,Resource11,322,326,o81,,o81-p1,
1102,1103,store_package,Resource12,322,328,o83,,o83-p1,
1104,1105,send_invoice,Resource3,324,330,o84,,,
1105,1106,send_invoice,Resource4,324,328,o85,,,
1106,1107,store_package,Resource10,325,332,o84,,o84-p1,
1107,1108,failed_delivery,Resource15,325,330,o79,,,o79-p1-r1
1108,1109,place_order,Resource1,326,328,o88,,,
1109,1110,send_invoice,Resource2,326,331,o86,,,
1110,1111,pack_items,Resource9,326,329,o86,,o86-p1,
1111,1112,store_package,Resource11,326,331,o82,,o82-p1,
1113,1114,start_route,Resource17,326,333,o81,,,o81-p1-r1
1114,1115,check_availability,Resource5,327,330,o88,o88-i0,,
1115,1116,check_availability,Resource6,327,328,o88,o88-i1,,
1116,1117,load_package,Resource14,327,333,o66,,,o66-p1-r2
1117,1118,send_invoice,Resource1,328,335,o87,,,
1118,1119,place_order,Resource4,328,331,o89,,,
1119,1120,pick_item,Resource6,328,328,o88,o88-i1,,
1120,1121,pack_items,Resource12,328,335,o87,,o87-p1,
1121,1122,start_route,Resource18,328,333,o83,,,o83-p1-r1
1122,1123,check_availability,Resource6,329,332,o89,o89-i0,,
1123,1124,check_availability,Resource7,329,330,o89,o89-i1,,
1124,1125,store_package,Resource9,329,332,o85,,o85-p1,
1125,1126,place_order,Resource3,330,333,o91,,,
1126,1127,pick_item,Resource5,330,333,o88,o88-i0,,
1127,1128,pick_item,Resource7,330,332,o89,o89-i1,,
1128,1129,unload_package,Resource13,330,334,o79,,,o79-p1-r1
1131,1132,pick_item,Resource8,331,333,o91,o91-i0,,
1133,1134,start_route,Resource15,331,335,o82,,,o82-p1-r1
1134,1135,check_availability,Resource6,332,335,o91,o91-i1,,
1135,1136,pick_item,Resource7,332,335,o89,o89-i0,,
