,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
3181,3182,start_route,Resource16,853,859,o200,,,o200-p1-r1
3182,3183,receive_payment,Resource1,854,859,o231,,,
3183,3184,place_order,Resource3,854,855,o243,,,
3184,3185,check_availability,Resource5,854,856,o242,o242-i0,,
3185,3186,check_availability,Resource6,854,856,o242,o242-i1,,
3186,3187,pick_item,Resource8,854,856,o241,o241-i0,,
3187,3188,store_package,Resource9,854,858,o237,,o237-p1,
3188,3189,start_route,Resource14,854,860,o232,,,o232-p1-r1
3190,3191,receive_payment,Resource3,855,861,o232,,,
3191,3192,pack_items,Resource12,855,859,o238,,o238-p1,
3192,3193,start_route,Resource15,855,861,o233,,,o233-p1-r1
3193,3194,start_route,Resource19,855,861,o234,,,o234-p1-r1
3194,3195,check_availability,Resource5,856,858,o243,o243-i0,,
3195,3196,check_availability,Resource6,856,857,o243,o243-i1,,
3196,3197,pick_item,Resource7,856,859,o241,o241-i1,,
3197,3198,pick_item,Resource8,856,860,o242,o242-i0,,
3198,3199,load_package,Resource20,856,860,o231,,,o231-p1-r1
3199,3200,pick_item,Resource6,857,860,o242,o242-i1,,
3200,3201,place_order,Resource2,858,861,o244,,,
3201,3202,pick_item,Resource5,858,861,o243,o243-i1,,
3202,3203,pack_items,Resource9,858,863,o239,,o239-p1,
3203,3204,start_route,Resource13,858,862,o235,,,o235-p1-r1
3204,3205,start_route,Resource17,858,863,o237,,,o237-p1-r1
3206,3207,place_order,Resource4,859,862,o245,,,
3207,3208,pick_item,Resource7,859,861,o243,o243-i0,,
3210,3211,check_availability,Resource6,860,863,o244,o244-i0,,
3211,3212,check_availability,Resource8,860,863,o244,o244-i1,,
3217,3218,check_availability,Resource5,861,863,o245,o245-i0,,
3218,3219,check_availability,Resource7,861,863,o245,o245-i1,,
