,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
1878,1879,load_package,Resource15,515,521,o134,,,o134-p1-r1
1880,1881,check_availability,Resource5,516,519,o146,o146-i1,,
1881,1882,pick_item,Resource8,516,519,o144,o144-i1,,
1882,1883,pick_item,Resource7,517,519,o146,o146-i0,,
1883,1884,load_package,Resource14,518,525,o110,,,o110-p1-r1
1885,1886,failed_delivery,Resource18,518,524,o133,,,o133-p1-r1
1886,1887,check_availability,Resource5,519,523,o130,o130-i0,,
1887,1888,check_availability,Resource6,519,522,o130,o130-i1,,
1888,1889,pick_item,Resource7,519,519,o146,o146-i1,,
1889,1890,load_package,Resource17,519,523,o137,,,o137-p1-r1
1890,1891,start_route,Resource19,519,524,o129,,,o129-p1-r1
1891,1892,receive_payment,Resource1,520,527,o134,,,
1892,1893,receive_payment,Resource2,520,524,o138,,,
1893,1894,receive_payment,Resource3,520,524,o139,,,
1894,1895,pick_item,Resource7,520,521,o120,o120-i0,,
1895,1896,load_package,Resource13,520,525,o136,,,o136-p1-r1
1896,1897,load_package,Resource20,520,525,o138,,,o138-p1-r1
1897,1898,place_order,Resource4,521,525,o147,,,
1899,1900,check_availability,Resource6,522,524,o147,o147-i0,,
1900,1901,check_availability,Resource7,522,524,o147,o147-i1,,
1901,1902,start_route,Resource16,522,527,o139,,,o139-p1-r1
1902,1903,pick_item,Resource5,523,526,o120,o120-i1,,
1903,1904,failed_delivery,Resource17,523,527,o132,,,o132-p1-r1
1904,1905,place_order,Resource2,524,526,o140,,,
1905,1906,place_order,Resource3,524,525,o148,,,
1906,1907,pick_item,Resource6,524,524,o147,o147-i0,,
1907,1908,pick_item,Resource7,524,524,o147,o147-i1,,
1912,1913,check_availability,Resource6,525,527,o148,o148-i0,,
1913,1914,check_availability,Resource7,525,527,o148,o148-i1,,
