,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
2078,2079,store_package,Resource12,565,572,o151,,o151-p1,
2080,2081,send_invoice,Resource1,566,571,o155,,,
2081,2082,pick_item,Resource5,566,567,o158,o158-i0,,
2082,2083,end_route,Resource13,566,571,o141,,,o141-p1-r1
2085,2086,start_route,Resource17,567,573,o141,,,o141-p1-r1
2086,2087,unload_package,Resource19,567,571,o143,,,o143-p1-r1
2087,2088,store_package,Resource9,568,573,o152,,o152-p1,
2088,2089,store_package,Resource10,568,572,o153,,o153-p1,
2089,2090,load_package,Resource15,568,573,o120,,,o120-p1-r1
2090,2091,send_invoice,Resource3,569,575,o156,,,
2094,2095,place_order,Resource1,571,573,o159,,,
2098,2099,check_availability,Resource5,572,575,o159,o159-i0,,
2099,2100,check_availability,Resource6,572,575,o159,o159-i1,,
2105,2106,place_order,Resource1,573,575,o161,,,
