,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
3374,3375,failed_delivery,Resource17,901,909,o243,,,o243-p1-r1
3377,3378,check_availability,Resource6,902,903,o240,o240-i1,,
3378,3379,load_package,Resource15,902,908,o220,,,o220-p1-r1
3381,3382,receive_payment,Resource4,903,910,o249,,,
3382,3383,check_availability,Resource6,903,905,o256,o256-i0,,
3383,3384,check_availability,Resource7,903,905,o256,o256-i1,,
3384,3385,pick_item,Resource8,903,905,o254,o254-i0,,
3385,3386,pick_item,Resource5,904,907,o255,o255-i1,,
3387,3388,place_order,Resource2,905,909,o250,,,
3388,3389,pick_item,Resource6,905,907,o230,o230-i0,,
3389,3390,check_availability,Resource7,905,908,o257,o257-i0,,
3390,3391,check_availability,Resource8,905,908,o257,o257-i1,,
3392,3393,load_package,Resource16,905,910,o247,,,o247-p1-r1
3393,3394,pack_items,Resource9,906,910,o251,,o251-p1,
3394,3395,pack_items,Resource10,906,911,o252,,o252-p1,
3395,3396,pack_items,Resource11,906,910,o253,,o253-p1,
3396,3397,pack_items,Resource12,906,911,o254,,o254-p1,
3400,3401,pick_item,Resource5,907,908,o255,o255-i0,,
3401,3402,pick_item,Resource6,907,909,o256,o256-i0,,
3403,3404,pick_item,Resource5,908,909,o256,o256-i1,,
3404,3405,pick_item,Resource7,908,908,o257,o257-i0,,
3405,3406,pick_item,Resource8,908,911,o257,o257-i1,,
