,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
3464,3465,check_availability,Resource6,923,924,o262,o262-i1,,
3467,3468,receive_payment,Resource1,924,930,o253,,,
3468,3469,place_order,Resource2,924,925,o264,,,
3469,3470,check_availability,Resource6,924,924,o263,o263-i0,,
3470,3471,check_availability,Resource7,924,927,o263,o263-i1,,
3471,3472,load_package,Resource14,924,929,o252,,,o252-p1-r1
3473,3474,receive_payment,Resource2,925,932,o252,,,
3475,3476,pick_item,Resource6,925,928,o261,o261-i0,,
3476,3477,pick_item,Resource8,925,927,o262,o262-i1,,
3480,3481,pick_item,Resource5,927,929,o263,o263-i0,,
3481,3482,check_availability,Resource7,927,930,o264,o264-i0,,
3482,3483,check_availability,Resource8,927,930,o264,o264-i1,,
3485,3486,pick_item,Resource6,928,931,o262,o262-i0,,
3488,3489,deliver_package,Resource17,928,933,o253,,,o253-p1-r1
3489,3490,place_order,Resource3,929,933,o265,,,
3490,3491,pick_item,Resource5,929,931,o263,o263-i1,,
3491,3492,start_route,Resource14,929,931,o257,,,o257-p1-r1
3493,3494,pick_item,Resource7,930,931,o264,o264-i0,,
3494,3495,pick_item,Resource8,930,931,o264,o264-i1,,
3495,3496,deliver_package,Resource18,930,935,o252,,,o252-p1-r1
3497,3498,check_availability,Resource5,931,934,o265,o265-i0,,
3498,3499,check_availability,Resource6,931,932,o265,o265-i1,,
3502,3503,place_order,Resource2,932,934,o266,,,
3504,3505,pick_item,Resource6,932,933,o265,o265-i1,,
3505,3506,receive_payment,Resource3,933,939,o257,,,
3506,3507,check_availability,Resource6,933,934,o266,o266-i0,,
3507,3508,check_availability,Resource7,933,936,o266,o266-i1,,
3508,3509,load_package,Resource17,933,939,o257,,,o257-p1-r1
3509,3510,place_order,Resource2,934,937,o267,,,
3510,3511,pick_item,Resource5,934,937,o240,o240-i0,,
3511,3512,pick_item,Resource6,934,937,o240,o240-i1,,
3512,3513,pick_item,Resource8,934,934,o265,o265-i0,,
3516,3517,pick_item,Resource8,935,938,o266,o266-i0,,
3518,3519,failed_delivery,Resource19,935,939,o253,,,o253-p1-r1
3519,3520,check_availability,Resource7,936,939,o267,o267-i0,,
3521,3522,failed_delivery,Resource14,936,941,o252,,,o252-p1-r1
3523,3524,receive_payment,Resource2,937,942,o230,,,
3524,3525,send_invoice,Resource4,937,943,o240,,,
3525,3526,pick_item,Resource5,937,938,o250,o250-i0,,
3526,3527,check_availability,Resource6,937,939,o250,o250-i1,,
3527,3528,pack_items,Resource9,937,941,o230,,o230-p1,
3528,3529,check_availability,Resource5,938,941,o267,o267-i1,,
3529,3530,pick_item,Resource8,938,939,o266,o266-i1,,
3531,3532,place_order,Resource3,939,943,o260,,,
3532,3533,pick_item,Resource6,939,941,o267,o267-i0,,
3535,3536,unload_package,Resource19,939,943,o253,,,o253-p1-r1
3536,3537,send_invoice,Resource1,940,947,o261,,,
3537,3538,pack_items,Resource10,940,944,o261,,o261-p1,
3538,3539,pack_items,Resource11,940,945,o262,,o262-p1,
3539,3540,pack_items,Resource12,940,944,o263,,o263-p1,
3540,3541,deliver_package,Resource18,940,945,o257,,,o257-p1-r1
3541,3542,pick_item,Resource5,941,945,o267,o267-i1,,
3542,3543,store_package,Resource9,941,947,o230,,o230-p1,
3545,3546,unload_package,Resource20,941,947,o252,,,o252-p1-r1
3546,3547,send_invoice,Resource2,942,947,o262,,,
3547,3548,send_invoice,Resource3,943,949,o263,,,
3548,3549,send_invoice,Resource4,943,947,o264,,,
3549,3550,end_route,Resource13,943,947,o253,,,o253-p1-r1
3550,3551,pack_items,Resource10,944,950,o264,,o264-p1,
3551,3552,pack_items,Resource12,944,950,o265,,o265-p1,
3552,3553,start_route,Resource16,944,950,o253,,,o253-p1-r1
3554,3555,pack_items,Resource11,945,951,o266,,o266-p1,
3555,3556,failed_delivery,Resource18,945,951,o257,,,o257-p1-r1
3557,3558,place_order,Resource1,947,951,o268,,,
3559,3560,send_invoice,Resource4,947,951,o265,,,
3560,3561,store_package,Resource9,947,952,o261,,o261-p1,
3561,3562,start_route,Resource13,947,954,o230,,,o230-p1-r1
3562,3563,end_route,Resource15,947,954,o252,,,o252-p1-r1
3564,3565,check_availability,Resource5,948,951,o268,o268-i0,,
3565,3566,check_availability,Resource6,948,949,o268,o268-i1,,
3566,3567,start_route,Resource17,948,953,o252,,,o252-p1-r1
3567,3568,send_invoice,Resource3,949,956,o266,,,
3568,3569,pick_item,Resource6,949,951,o268,o268-i1,,
3569,3570,store_package,Resource10,950,955,o263,,o263-p1,
3570,3571,store_package,Resource12,950,955,o262,,o262-p1,
3571,3572,load_package,Resource16,950,957,o253,,,o253-p1-r1
3572,3573,send_invoice,Resource1,951,957,o267,,,
3574,3575,pick_item,Resource5,951,951,o268,o268-i0,,
3575,3576,pack_items,Resource11,951,959,o267,,o267-p1,
3576,3577,unload_package,Resource18,951,955,o257,,,o257-p1-r1
3578,3579,place_order,Resource2,952,952,o269,,,
3579,3580,store_package,Resource9,952,957,o264,,o264-p1,
3581,3582,start_route,Resource20,952,957,o261,,,o261-p1-r1
3582,3583,receive_payment,Resource2,953,959,o261,,,
3583,3584,check_availability,Resource5,953,954,o269,o269-i0,,
3584,3585,check_availability,Resource6,953,955,o269,o269-i1,,
3585,3586,load_package,Resource17,953,958,o252,,,o252-p1-r1
3586,3587,pick_item,Resource5,954,957,o269,o269-i0,,
3589,3590,pick_item,Resource6,955,958,o269,o269-i1,,
3596,3597,place_order,Resource1,957,959,o271,,,
3601,3602,check_availability,Resource6,958,959,o271,o271-i1,,
