,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
2263,2264,start_route,Resource18,612,616,o161,,,o161-p1-r1
2264,2265,start_route,Resource19,612,617,o163,,,o163-p1-r1
2265,2266,receive_payment,Resource1,613,619,o162,,,
2266,2267,pick_item,Resource5,613,614,o169,o169-i1,,
2267,2268,pick_item,Resource6,613,615,o171,o171-i1,,
2268,2269,check_availability,Resource8,613,615,o172,o172-i0,,
2269,2270,check_availability,Resource5,614,617,o172,o172-i1,,
2270,2271,place_order,Resource2,615,618,o173,,,
2271,2272,pick_item,Resource6,615,618,o172,o172-i0,,
2272,2273,store_package,Resource10,615,619,o167,,o167-p1,
2275,2276,start_route,Resource15,615,620,o164,,,o164-p1-r1
2276,2277,place_order,Resource3,616,619,o174,,,
2277,2278,receive_payment,Resource4,616,622,o164,,,
2278,2279,check_availability,Resource7,616,619,o173,o173-i0,,
2279,2280,check_availability,Resource8,616,618,o173,o173-i1,,
2280,2281,pack_items,Resource9,616,621,o169,,o169-p1,
2281,2282,load_package,Resource16,616,622,o161,,,o161-p1-r1
2282,2283,pick_item,Resource5,617,619,o172,o172-i1,,
2283,2284,store_package,Resource11,617,623,o168,,o168-p1,
2284,2285,load_package,Resource17,617,622,o162,,,o162-p1-r1
2285,2286,load_package,Resource18,617,620,o163,,,o163-p1-r1
2286,2287,start_route,Resource19,617,622,o165,,,o165-p1-r1
2287,2288,start_route,Resource20,617,622,o166,,,o166-p1-r1
2288,2289,place_order,Resource2,618,621,o175,,,
2289,2290,check_availability,Resource6,618,619,o174,o174-i0,,
2290,2291,check_availability,Resource8,618,620,o174,o174-i1,,
2292,2293,place_order,Resource3,619,621,o176,,,
2293,2294,pick_item,Resource5,619,620,o173,o173-i1,,
2294,2295,pick_item,Resource6,619,622,o173,o173-i0,,
2295,2296,pick_item,Resource7,619,620,o174,o174-i0,,
2296,2297,pick_item,Resource5,620,623,o175,o175-i0,,
2297,2298,check_availability,Resource7,620,621,o175,o175-i1,,
2298,2299,pick_item,Resource8,620,621,o174,o174-i1,,
2303,2304,place_order,Resource3,621,623,o177,,,
2305,2306,check_availability,Resource8,621,622,o176,o176-i1,,
2309,2310,pick_item,Resource6,622,623,o175,o175-i1,,
