,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
1621,1622,check_availability,Resource5,457,458,o127,o127-i0,,
1622,1623,check_availability,Resource7,457,458,o127,o127-i1,,
1623,1624,send_invoice,Resource3,458,463,o121,,,
1624,1625,check_availability,Resource5,458,461,o128,o128-i0,,
1625,1626,check_availability,Resource6,458,460,o128,o128-i1,,
1626,1627,check_availability,Resource7,458,460,o129,o129-i0,,
1627,1628,pack_items,Resource9,458,463,o121,,o121-p1,
1628,1629,pack_items,Resource10,458,462,o122,,o122-p1,
1629,1630,pack_items,Resource11,458,463,o123,,o123-p1,
1630,1631,pack_items,Resource12,458,461,o124,,o124-p1,
1635,1636,send_invoice,Resource2,459,465,o122,,,
1636,1637,send_invoice,Resource4,459,463,o123,,,
1637,1638,check_availability,Resource8,459,460,o129,o129-i1,,
1639,1640,failed_delivery,Resource19,459,465,o115,,,o115-p1-r1
1640,1641,pick_item,Resource6,460,462,o126,o126-i1,,
1641,1642,pick_item,Resource7,460,462,o127,o127-i0,,
1642,1643,pick_item,Resource8,460,462,o127,o127-i1,,
1645,1646,pick_item,Resource5,461,464,o128,o128-i1,,
1646,1647,pack_items,Resource12,461,465,o125,,o125-p1,
1647,1648,pick_item,Resource6,462,465,o129,o129-i0,,
1648,1649,pick_item,Resource7,462,465,o129,o129-i1,,
1649,1650,pick_item,Resource8,462,465,o128,o128-i0,,
1650,1651,store_package,Resource10,462,468,o124,,o124-p1,
1651,1652,send_invoice,Resource3,463,468,o124,,,
1652,1653,send_invoice,Resource4,463,469,o125,,,
1653,1654,store_package,Resource9,463,468,o122,,o122-p1,
1654,1655,pack_items,Resource11,463,469,o126,,o126-p1,
1657,1658,send_invoice,Resource1,464,470,o126,,,
1662,1663,send_invoice,Resource2,465,472,o127,,,
1663,1664,pack_items,Resource12,465,470,o127,,o127-p1,
1665,1666,unload_package,Resource19,465,470,o115,,,o115-p1-r1
1667,1668,send_invoice,Resource3,468,472,o128,,,
1668,1669,store_package,Resource9,468,474,o121,,o121-p1,
1669,1670,store_package,Resource10,468,473,o123,,o123-p1,
1671,1672,start_route,Resource15,468,473,o122,,,o122-p1-r1
1672,1673,start_route,Resource17,468,474,o124,,,o124-p1-r1
1673,1674,send_invoice,Resource4,469,474,o129,,,
1674,1675,store_package,Resource11,469,474,o125,,o125-p1,
1676,1677,place_order,Resource1,470,473,o131,,,
1677,1678,pack_items,Resource12,470,476,o128,,o128-p1,
1678,1679,end_route,Resource19,470,474,o115,,,o115-p1-r1
1679,1680,check_availability,Resource5,471,474,o131,o131-i0,,
1680,1681,check_availability,Resource6,471,474,o131,o131-i1,,
1681,1682,start_route,Resource20,471,475,o115,,,o115-p1-r1
1682,1683,receive_payment,Resource2,472,478,o121,,,
1683,1684,receive_payment,Resource3,472,478,o123,,,
1685,1686,place_order,Resource1,473,476,o132,,,
1686,1687,pack_items,Resource10,473,479,o129,,o129-p1,
1689,1690,load_package,Resource15,473,478,o122,,,o122-p1-r1
1690,1691,place_order,Resource4,474,477,o133,,,
1691,1692,pick_item,Resource5,474,475,o131,o131-i0,,
1692,1693,pick_item,Resource6,474,475,o131,o131-i1,,
1693,1694,check_availability,Resource7,474,474,o132,o132-i0,,
1694,1695,check_availability,Resource8,474,475,o132,o132-i1,,
1695,1696,store_package,Resource9,474,477,o126,,o126-p1,
1696,1697,store_package,Resource11,474,479,o127,,o127-p1,
1698,1699,start_route,Resource19,474,478,o121,,,o121-p1-r1
1699,1700,pick_item,Resource5,475,479,o132,o132-i0,,
1700,1701,pick_item,Resource6,475,477,o132,o132-i1,,
1701,1702,check_availability,Resource7,475,477,o133,o133-i0,,
1702,1703,check_availability,Resource8,475,475,o133,o133-i1,,
1706,1707,pick_item,Resource8,476,477,o133,o133-i1,,
1709,1710,pick_item,Resource6,477,479,o133,o133-i0,,
