,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
868,869,pick_item,Resource5,264,265,o71,o71-i1,,
869,870,check_availability,Resource6,264,265,o73,o73-i0,,
870,871,check_availability,Resource5,265,268,o73,o73-i1,,
871,872,pick_item,Resource6,265,266,o72,o72-i0,,
872,873,pick_item,Resource7,265,268,o73,o73-i0,,
873,874,pack_items,Resource9,265,269,o40,,o40-p1,
874,875,pack_items,Resource12,265,270,o69,,o69-p1,
878,879,receive_payment,Resource4,266,271,o40,,,
879,880,pick_item,Resource6,266,269,o72,o72-i1,,
880,881,store_package,Resource11,266,272,o66,,o66-p1,
883,884,store_package,Resource10,267,273,o65,,o65-p1,
886,887,pick_item,Resource5,268,271,o73,o73-i1,,
887,888,store_package,Resource9,269,273,o40,,o40-p1,
889,890,place_order,Resource1,270,274,o74,,,
890,891,store_package,Resource12,270,275,o67,,o67-p1,
892,893,receive_payment,Resource4,271,277,o65,,,
893,894,check_availability,Resource5,271,274,o74,o74-i0,,
894,895,check_availability,Resource6,271,274,o74,o74-i1,,
897,898,store_package,Resource11,272,277,o68,,o68-p1,
899,900,start_route,Resource18,272,277,o66,,,o66-p1-r1
900,901,receive_payment,Resource2,273,279,o66,,,
901,902,receive_payment,Resource3,273,277,o68,,,
902,903,store_package,Resource9,273,277,o69,,o69-p1,
903,904,start_route,Resource19,273,278,o40,,,o40-p1-r1
904,905,start_route,Resource20,273,278,o65,,,o65-p1-r1
905,906,receive_payment,Resource1,274,280,o67,,,
906,907,pick_item,Resource5,274,277,o74,o74-i0,,
907,908,pick_item,Resource6,274,275,o74,o74-i1,,
910,911,start_route,Resource16,275,282,o67,,,o67-p1-r1
911,912,pick_item,Resource6,276,279,o50,o50-i0,,
914,915,place_order,Resource3,277,278,o75,,,
915,916,place_order,Resource4,277,280,o76,,,
916,917,load_package,Resource18,277,283,o66,,,o66-p1-r1
917,918,receive_payment,Resource3,278,285,o69,,,
918,919,pick_item,Resource5,278,280,o50,o50-i1,,
919,920,check_availability,Resource7,278,281,o75,o75-i0,,
920,921,check_availability,Resource8,278,279,o75,o75-i1,,
921,922,load_package,Resource13,278,284,o40,,,o40-p1-r1
922,923,start_route,Resource19,278,284,o68,,,o68-p1-r1
923,924,start_route,Resource20,278,283,o69,,,o69-p1-r1
924,925,place_order,Resource2,279,282,o77,,,
925,926,check_availability,Resource6,279,282,o76,o76-i0,,
926,927,check_availability,Resource8,279,281,o76,o76-i1,,
927,928,send_invoice,Resource1,280,287,o50,,,
928,929,place_order,Resource4,280,282,o70,,,
929,930,pick_item,Resource5,280,283,o75,o75-i1,,
930,931,check_availability,Resource7,281,284,o60,o60-i0,,
931,932,check_availability,Resource8,281,284,o60,o60-i1,,
932,933,pack_items,Resource9,281,287,o71,,o71-p1,
933,934,pack_items,Resource10,281,287,o72,,o72-p1,
934,935,pack_items,Resource11,281,285,o73,,o73-p1,
935,936,pack_items,Resource12,281,285,o74,,o74-p1,
937,938,load_package,Resource17,281,287,o65,,,o65-p1-r1
938,939,send_invoice,Resource2,282,287,o72,,,
939,940,send_invoice,Resource4,282,286,o71,,,
940,941,check_availability,Resource6,282,285,o77,o77-i0,,
942,943,load_package,Resource16,282,286,o67,,,o67-p1-r1
943,944,check_availability,Resource5,283,286,o77,o77-i1,,
944,945,deliver_package,Resource18,283,287,o66,,,o66-p1-r1
946,947,pick_item,Resource7,284,286,o75,o75-i0,,
947,948,pick_item,Resource8,284,285,o76,o76-i1,,
951,952,pick_item,Resource6,285,286,o76,o76-i0,,
952,953,pick_item,Resource8,285,287,o77,o77-i0,,
