,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
527,528,place_order,Resource1,194,196,o47,,,
528,529,pick_item,Resource6,194,196,o44,o44-i1,,
529,530,check_availability,Resource8,195,197,o46,o46-i0,,
530,531,check_availability,Resource5,196,199,o46,o46-i1,,
531,532,pick_item,Resource6,196,197,o45,o45-i1,,
532,533,check_availability,Resource7,196,195,o47,o47-i0,,
534,535,pick_item,Resource6,197,199,o47,o47-i0,,
535,536,check_availability,Resource7,197,199,o47,o47-i1,,
536,537,pick_item,Resource8,197,199,o45,o45-i0,,
538,539,pack_items,Resource9,198,204,o20,,o20-p1,
539,540,place_order,Resource1,199,201,o48,,,
540,541,pick_item,Resource5,199,202,o46,o46-i0,,
541,542,pick_item,Resource6,199,199,o46,o46-i1,,
542,543,pick_item,Resource7,199,202,o47,o47-i1,,
543,544,place_order,Resource2,200,203,o49,,,
544,545,check_availability,Resource6,200,202,o48,o48-i0,,
545,546,check_availability,Resource8,200,203,o48,o48-i1,,
546,547,check_availability,Resource5,202,206,o49,o49-i0,,
547,548,check_availability,Resource6,202,205,o49,o49-i1,,
548,549,pick_item,Resource7,202,204,o48,o48-i0,,
551,552,receive_payment,Resource1,203,207,o20,,,
552,553,pick_item,Resource8,203,207,o48,o48-i1,,
553,554,place_order,Resource2,205,206,o51,,,
554,555,pick_item,Resource6,205,208,o49,o49-i1,,
555,556,store_package,Resource9,205,210,o10,,o10-p1,
556,557,place_order,Resource2,206,208,o40,,,
557,558,pick_item,Resource5,206,210,o49,o49-i0,,
558,559,check_availability,Resource7,206,207,o51,o51-i0,,
560,561,send_invoice,Resource3,207,211,o42,,,
561,562,send_invoice,Resource4,207,213,o43,,,
562,563,check_availability,Resource7,207,209,o51,o51-i1,,
563,564,pick_item,Resource8,207,207,o51,o51-i0,,
565,566,pack_items,Resource11,207,213,o42,,o42-p1,
566,567,pack_items,Resource12,207,211,o43,,o43-p1,
567,568,send_invoice,Resource2,208,213,o44,,,
568,569,pick_item,Resource6,209,211,o51,o51-i1,,
569,570,pick_item,Resource5,210,212,o30,o30-i1,,
570,571,pack_items,Resource9,210,215,o44,,o44-p1,
571,572,send_invoice,Resource3,211,214,o46,,,
572,573,pick_item,Resource6,211,214,o30,o30-i0,,
573,574,pack_items,Resource12,211,216,o45,,o45-p1,
574,575,send_invoice,Resource1,212,218,o45,,,
575,576,send_invoice,Resource2,213,219,o47,,,
576,577,send_invoice,Resource4,213,220,o48,,,
577,578,pack_items,Resource10,213,218,o46,,o46-p1,
578,579,pack_items,Resource11,213,217,o47,,o47-p1,
579,580,send_invoice,Resource3,214,219,o30,,,
580,581,pack_items,Resource9,215,219,o48,,o48-p1,
581,582,pack_items,Resource12,216,221,o49,,o49-p1,
582,583,store_package,Resource11,217,223,o43,,o43-p1,
583,584,send_invoice,Resource1,218,222,o49,,,
585,586,receive_payment,Resource2,219,225,o42,,,
586,587,place_order,Resource3,219,221,o52,,,
587,588,store_package,Resource9,219,225,o42,,o42-p1,
589,590,check_availability,Resource5,220,222,o52,o52-i0,,
590,591,check_availability,Resource6,220,223,o52,o52-i1,,
591,592,place_order,Resource3,221,224,o53,,,
592,593,store_package,Resource12,221,227,o44,,o44-p1,
593,594,receive_payment,Resource1,222,225,o43,,,
594,595,pick_item,Resource5,222,225,o52,o52-i0,,
595,596,check_availability,Resource7,222,222,o53,o53-i0,,
596,597,check_availability,Resource8,222,223,o53,o53-i1,,
597,598,pick_item,Resource6,223,224,o53,o53-i0,,
598,599,pick_item,Resource7,223,224,o52,o52-i1,,
599,600,pick_item,Resource8,223,226,o53,o53-i1,,
600,601,store_package,Resource10,223,228,o45,,o45-p1,
601,602,store_package,Resource11,223,229,o47,,o47-p1,
603,604,start_route,Resource14,223,230,o43,,,o43-p1-r1
604,605,receive_payment,Resource3,224,229,o44,,,
605,606,place_order,Resource1,225,228,o54,,,
606,607,receive_payment,Resource2,225,232,o46,,,
607,608,store_package,Resource9,225,232,o46,,o46-p1,
608,609,start_route,Resource15,225,231,o42,,,o42-p1-r1
609,610,place_order,Resource4,226,228,o55,,,
610,611,check_availability,Resource5,226,230,o54,o54-i0,,
611,612,check_availability,Resource6,226,228,o54,o54-i1,,
612,613,check_availability,Resource7,227,230,o55,o55-i0,,
613,614,check_availability,Resource8,227,229,o55,o55-i1,,
614,615,store_package,Resource12,227,232,o48,,o48-p1,
615,616,start_route,Resource16,227,232,o44,,,o44-p1-r1
616,617,place_order,Resource1,228,231,o56,,,
617,618,receive_payment,Resource4,228,233,o45,,,
618,619,pick_item,Resource6,228,230,o54,o54-i1,,
619,620,store_package,Resource10,228,234,o49,,o49-p1,
620,621,start_route,Resource17,228,232,o45,,,o45-p1-r1
621,622,receive_payment,Resource3,229,235,o47,,,
622,623,pick_item,Resource8,229,231,o55,o55-i1,,
624,625,start_route,Resource18,229,234,o47,,,o47-p1-r1
625,626,check_availability,Resource5,230,231,o56,o56-i0,,
626,627,check_availability,Resource6,230,232,o56,o56-i1,,
627,628,pick_item,Resource7,230,232,o54,o54-i0,,
628,629,load_package,Resource14,230,235,o43,,,o43-p1-r1
629,630,receive_payment,Resource1,231,235,o48,,,
630,631,pick_item,Resource5,231,234,o55,o55-i0,,
631,632,pick_item,Resource8,231,235,o56,o56-i0,,
632,633,load_package,Resource15,231,236,o42,,,o42-p1-r1
633,634,place_order,Resource2,232,234,o57,,,
634,635,pick_item,Resource6,232,235,o56,o56-i1,,
635,636,load_package,Resource16,232,238,o44,,,o44-p1-r1
636,637,load_package,Resource17,232,238,o45,,,o45-p1-r1
637,638,start_route,Resource19,232,238,o46,,,o46-p1-r1
638,639,start_route,Resource20,232,238,o48,,,o48-p1-r1
639,640,receive_payment,Resource4,233,239,o49,,,
640,641,check_availability,Resource7,233,236,o57,o57-i0,,
641,642,place_order,Resource2,234,235,o50,,,
642,643,check_availability,Resource5,234,235,o57,o57-i1,,
647,648,send_invoice,Resource3,235,237,o53,,,
648,649,pick_item,Resource5,235,236,o57,o57-i1,,
649,650,store_package,Resource9,235,239,o20,,o20-p1,
653,654,start_route,Resource14,235,238,o49,,,o49-p1-r1
658,659,check_availability,Resource7,238,239,o40,o40-i1,,
