,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
1380,1381,send_invoice,Resource3,446,451,o106,,,
1381,1382,pick_item,Resource5,446,447,o90,o90-i1,,
1383,1384,pack_items,Resource11,446,451,o106,,o106-p1,
1384,1385,send_invoice,Resource1,447,450,o107,,,
1385,1386,pick_item,Resource5,447,449,o90,o90-i0,,
1386,1387,pack_items,Resource12,447,453,o107,,o107-p1,
1387,1388,send_invoice,Resource2,449,454,o90,,,
1388,1389,pack_items,Resource9,449,455,o109,,o109-p1,
1391,1392,send_invoice,Resource4,450,454,o109,,,
1403,1404,place_order,Resource3,456,458,o111,,,
1404,1405,check_availability,Resource5,457,459,o111,o111-i0,,
1405,1406,check_availability,Resource6,457,460,o111,o111-i1,,
1407,1408,store_package,Resource12,458,464,o106,,o106-p1,
1409,1410,pick_item,Resource5,459,461,o111,o111-i0,,
1410,1411,store_package,Resource10,459,463,o107,,o107-p1,
1414,1415,receive_payment,Resource2,460,466,o107,,,
1415,1416,receive_payment,Resource4,460,465,o106,,,
1416,1417,pick_item,Resource6,460,462,o111,o111-i1,,
1417,1418,store_package,Resource9,460,464,o109,,o109-p1,
1419,1420,receive_payment,Resource1,461,467,o109,,,
1424,1425,start_route,Resource18,463,466,o107,,,o107-p1-r1
1426,1427,start_route,Resource19,464,467,o106,,,o106-p1-r1
1428,1429,place_order,Resource4,465,466,o112,,,
1429,1430,place_order,Resource2,466,468,o113,,,
1430,1431,place_order,Resource4,466,468,o114,,,
1431,1432,check_availability,Resource5,466,469,o112,o112-i0,,
1432,1433,check_availability,Resource6,466,467,o112,o112-i1,,
1433,1434,start_route,Resource13,466,471,o109,,,o109-p1-r1
1436,1437,place_order,Resource1,467,469,o115,,,
1437,1438,pick_item,Resource6,467,471,o112,o112-i1,,
1438,1439,check_availability,Resource7,467,469,o113,o113-i0,,
1439,1440,check_availability,Resource8,467,468,o113,o113-i1,,
1440,1441,load_package,Resource14,467,474,o107,,,o107-p1-r1
1442,1443,check_availability,Resource8,468,469,o114,o114-i0,,
1443,1444,check_availability,Resource5,469,469,o114,o114-i1,,
1444,1445,pick_item,Resource7,469,472,o113,o113-i1,,
1445,1446,check_availability,Resource8,469,469,o115,o115-i0,,
1446,1447,load_package,Resource16,469,473,o106,,,o106-p1-r1
1449,1450,check_availability,Resource5,470,471,o115,o115-i1,,
1450,1451,pick_item,Resource8,470,471,o112,o112-i0,,
1453,1454,place_order,Resource1,471,474,o110,,,
1454,1455,check_availability,Resource5,471,474,o100,o100-i0,,
1455,1456,check_availability,Resource6,471,473,o100,o100-i1,,
1456,1457,pick_item,Resource8,471,473,o113,o113-i0,,
1458,1459,send_invoice,Resource2,472,478,o111,,,
1459,1460,send_invoice,Resource3,472,477,o112,,,
1460,1461,pick_item,Resource7,472,474,o114,o114-i0,,
1461,1462,pack_items,Resource9,472,476,o111,,o111-p1,
1462,1463,pack_items,Resource10,472,475,o112,,o112-p1,
1463,1464,load_package,Resource20,472,477,o60,,,o60-p1-r1
1464,1465,send_invoice,Resource4,473,477,o113,,,
1465,1466,pick_item,Resource6,473,474,o114,o114-i1,,
1466,1467,pick_item,Resource8,473,478,o115,o115-i0,,
1467,1468,pack_items,Resource11,473,478,o113,,o113-p1,
1468,1469,load_package,Resource16,473,476,o109,,,o109-p1-r1
1470,1471,send_invoice,Resource1,474,478,o114,,,
1471,1472,pick_item,Resource5,474,476,o115,o115-i1,,
1472,1473,store_package,Resource12,474,479,o80,,o80-p1,
