,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
2042,2043,pick_item,Resource6,640,642,o158,o158-i1,,
2043,2044,place_order,Resource2,641,642,o150,,,
2044,2045,check_availability,Resource7,641,644,o159,o159-i0,,
2045,2046,check_availability,Resource8,641,644,o159,o159-i1,,
2046,2047,send_invoice,Resource1,642,647,o151,,,
2047,2048,send_invoice,Resource2,642,649,o152,,,
2050,2051,pack_items,Resource9,642,648,o151,,o151-p1,
2051,2052,pack_items,Resource10,642,646,o152,,o152-p1,
2055,2056,failed_delivery,Resource14,643,649,o149,,,o149-p1-r1
2056,2057,pick_item,Resource5,644,648,o159,o159-i0,,
2057,2058,pick_item,Resource6,644,645,o159,o159-i1,,
2058,2059,start_route,Resource15,644,649,o110,,,o110-p1-r1
2060,2061,pack_items,Resource10,646,653,o155,,o155-p1,
2061,2062,pack_items,Resource11,646,650,o156,,o156-p1,
2062,2063,send_invoice,Resource1,647,654,o155,,,
2063,2064,send_invoice,Resource3,647,651,o156,,,
2064,2065,pack_items,Resource12,647,652,o157,,o157-p1,
2065,2066,load_package,Resource13,647,651,o100,,,o100-p1-r1
2066,2067,send_invoice,Resource4,648,653,o157,,,
2067,2068,pack_items,Resource9,648,656,o158,,o158-p1,
2069,2070,send_invoice,Resource2,649,651,o158,,,
2070,2071,unload_package,Resource14,649,655,o149,,,o149-p1-r1
2071,2072,store_package,Resource11,650,656,o152,,o152-p1,
2072,2073,send_invoice,Resource2,651,657,o159,,,
2073,2074,receive_payment,Resource3,651,655,o151,,,
2079,2080,place_order,Resource3,655,659,o161,,,
2080,2081,store_package,Resource12,655,658,o151,,o151-p1,
2081,2082,end_route,Resource14,655,658,o149,,,o149-p1-r1
2083,2084,check_availability,Resource5,656,656,o161,o161-i0,,
2084,2085,check_availability,Resource6,656,658,o161,o161-i1,,
2085,2086,pack_items,Resource9,656,661,o159,,o159-p1,
2086,2087,store_package,Resource11,656,661,o156,,o156-p1,
2087,2088,start_route,Resource16,656,659,o149,,,o149-p1-r1
2088,2089,start_route,Resource17,656,662,o152,,,o152-p1-r1
2089,2090,receive_payment,Resource1,657,661,o152,,,
2090,2091,receive_payment,Resource2,657,661,o156,,,
2091,2092,pick_item,Resource5,657,659,o161,o161-i0,,
2092,2093,store_package,Resource10,657,662,o157,,o157-p1,
2094,2095,receive_payment,Resource4,658,665,o158,,,
2095,2096,pick_item,Resource6,658,661,o161,o161-i1,,
2096,2097,store_package,Resource12,658,663,o155,,o155-p1,
2097,2098,start_route,Resource13,658,664,o151,,,o151-p1-r1
2098,2099,place_order,Resource3,659,663,o162,,,
2100,2101,load_package,Resource16,659,663,o149,,,o149-p1-r1
2101,2102,check_availability,Resource5,660,663,o162,o162-i0,,
2102,2103,check_availability,Resource7,660,662,o162,o162-i1,,
2104,2105,receive_payment,Resource1,661,668,o157,,,
2105,2106,receive_payment,Resource2,661,666,o155,,,
2106,2107,store_package,Resource9,661,665,o158,,o158-p1,
2107,2108,store_package,Resource11,661,666,o159,,o159-p1,
2109,2110,start_route,Resource19,661,667,o156,,,o156-p1-r1
2110,2111,pick_item,Resource6,662,665,o140,o140-i0,,
2111,2112,pick_item,Resource7,662,665,o162,o162-i1,,
2112,2113,store_package,Resource10,662,667,o120,,o120-p1,
2113,2114,load_package,Resource17,662,668,o152,,,o152-p1-r1
2114,2115,start_route,Resource20,662,667,o157,,,o157-p1-r1
2115,2116,receive_payment,Resource3,663,668,o159,,,
2116,2117,pick_item,Resource5,663,666,o140,o140-i1,,
2117,2118,pick_item,Resource8,663,666,o162,o162-i0,,
2118,2119,pack_items,Resource12,663,668,o130,,o130-p1,
2119,2120,deliver_package,Resource14,663,668,o149,,,o149-p1-r1
2120,2121,start_route,Resource16,663,669,o155,,,o155-p1-r1
2121,2122,load_package,Resource13,664,669,o151,,,o151-p1-r1
2122,2123,place_order,Resource4,665,666,o163,,,
2125,2126,send_invoice,Resource2,666,671,o140,,,
2126,2127,place_order,Resource4,666,669,o164,,,
2127,2128,check_availability,Resource5,666,667,o163,o163-i0,,
2128,2129,check_availability,Resource6,666,667,o163,o163-i1,,
2129,2130,pick_item,Resource5,667,670,o163,o163-i0,,
2130,2131,pick_item,Resource6,667,667,o163,o163-i1,,
2131,2132,check_availability,Resource7,667,671,o164,o164-i0,,
2132,2133,check_availability,Resource8,667,668,o164,o164-i1,,
2134,2135,start_route,Resource20,667,671,o159,,,o159-p1-r1
2136,2137,pick_item,Resource6,668,671,o164,o164-i1,,
