,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
698,699,check_availability,Resource6,246,248,o62,o62-i0,,
699,700,check_availability,Resource8,246,248,o62,o62-i1,,
703,704,pick_item,Resource7,247,250,o61,o61-i1,,
708,709,check_availability,Resource5,248,249,o63,o63-i0,,
709,710,check_availability,Resource6,248,249,o63,o63-i1,,
710,711,pick_item,Resource8,248,250,o61,o61-i0,,
713,714,pick_item,Resource5,249,250,o62,o62-i0,,
714,715,pick_item,Resource6,249,251,o62,o62-i1,,
719,720,pick_item,Resource5,250,253,o63,o63-i0,,
720,721,pick_item,Resource7,250,253,o63,o63-i1,,
723,724,receive_payment,Resource3,251,255,o30,,,
730,731,place_order,Resource4,254,255,o64,,,
737,738,place_order,Resource4,255,257,o65,,,
738,739,check_availability,Resource5,255,258,o64,o64-i0,,
739,740,check_availability,Resource6,255,258,o64,o64-i1,,
741,742,check_availability,Resource7,256,258,o65,o65-i0,,
742,743,check_availability,Resource8,256,258,o65,o65-i1,,
749,750,pick_item,Resource5,258,260,o64,o64-i0,,
750,751,pick_item,Resource6,258,260,o64,o64-i1,,
751,752,pick_item,Resource7,258,258,o65,o65-i0,,
752,753,pick_item,Resource8,258,259,o65,o65-i1,,
755,756,place_order,Resource1,260,262,o66,,,
756,757,place_order,Resource3,260,261,o67,,,
763,764,check_availability,Resource5,261,262,o66,o66-i0,,
764,765,check_availability,Resource6,261,263,o66,o66-i1,,
765,766,check_availability,Resource7,261,262,o67,o67-i0,,
766,767,check_availability,Resource8,261,264,o67,o67-i1,,
769,770,place_order,Resource1,262,266,o68,,,
771,772,pick_item,Resource5,262,265,o66,o66-i0,,
772,773,pick_item,Resource7,262,264,o67,o67-i0,,
774,775,place_order,Resource2,263,265,o69,,,
775,776,pick_item,Resource6,263,264,o66,o66-i1,,
776,777,check_availability,Resource6,264,266,o68,o68-i0,,
777,778,check_availability,Resource7,264,265,o68,o68-i1,,
778,779,pick_item,Resource8,264,267,o67,o67-i1,,
780,781,place_order,Resource2,265,269,o60,,,
781,782,check_availability,Resource5,265,269,o69,o69-i0,,
782,783,check_availability,Resource7,265,267,o69,o69-i1,,
785,786,send_invoice,Resource1,266,272,o61,,,
786,787,send_invoice,Resource4,266,271,o62,,,
787,788,check_availability,Resource6,266,267,o50,o50-i0,,
788,789,pack_items,Resource9,266,272,o61,,o61-p1,
789,790,pack_items,Resource10,266,273,o62,,o62-p1,
790,791,pack_items,Resource11,266,272,o63,,o63-p1,
791,792,pack_items,Resource12,266,269,o64,,o64-p1,
793,794,send_invoice,Resource3,267,272,o63,,,
794,795,check_availability,Resource6,267,268,o50,o50-i1,,
795,796,pick_item,Resource7,267,271,o68,o68-i1,,
796,797,pick_item,Resource8,267,270,o68,o68-i0,,
800,801,pick_item,Resource6,268,269,o69,o69-i1,,
802,803,send_invoice,Resource2,269,275,o64,,,
803,804,pick_item,Resource5,269,270,o69,o69-i0,,
804,805,pack_items,Resource12,269,274,o65,,o65-p1,
806,807,pick_item,Resource5,270,271,o40,o40-i1,,
807,808,start_route,Resource14,270,274,o20,,,o20-p1-r1
809,810,send_invoice,Resource4,271,276,o65,,,
811,812,send_invoice,Resource1,272,278,o67,,,
812,813,send_invoice,Resource3,272,278,o66,,,
813,814,pack_items,Resource9,272,276,o66,,o66-p1,
814,815,pack_items,Resource11,272,277,o67,,o67-p1,
818,819,pick_item,Resource5,273,273,o40,o40-i0,,
819,820,store_package,Resource10,273,278,o64,,o64-p1,
822,823,pack_items,Resource12,274,280,o69,,o69-p1,
823,824,send_invoice,Resource2,275,282,o40,,,
825,826,send_invoice,Resource4,276,281,o69,,,
826,827,pack_items,Resource9,276,282,o68,,o68-p1,
827,828,store_package,Resource11,277,283,o61,,o61-p1,
828,829,load_package,Resource13,277,282,o10,,,o10-p1-r1
830,831,send_invoice,Resource1,278,283,o68,,,
831,832,receive_payment,Resource3,278,283,o62,,,
832,833,store_package,Resource10,278,281,o63,,o63-p1,
834,835,start_route,Resource17,278,283,o64,,,o64-p1-r1
836,837,store_package,Resource12,280,285,o30,,o30-p1,
837,838,receive_payment,Resource4,281,287,o61,,,
838,839,store_package,Resource10,281,286,o62,,o62-p1,
839,840,start_route,Resource14,281,285,o63,,,o63-p1-r1
841,842,store_package,Resource9,282,287,o65,,o65-p1,
843,844,place_order,Resource3,283,286,o71,,,
848,849,check_availability,Resource5,284,285,o71,o71-i0,,
849,850,check_availability,Resource6,284,287,o71,o71-i1,,
850,851,pick_item,Resource5,285,287,o71,o71-i0,,
