,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
1900,1901,place_order,Resource3,603,607,o149,,,
1901,1902,pick_item,Resource5,603,606,o147,o147-i0,,
1902,1903,pick_item,Resource6,603,606,o147,o147-i1,,
1904,1905,send_invoice,Resource4,604,608,o144,,,
1905,1906,pick_item,Resource7,604,604,o146,o146-i1,,
1906,1907,check_availability,Resource8,604,607,o148,o148-i0,,
1907,1908,pack_items,Resource12,604,608,o144,,o144-p1,
1909,1910,send_invoice,Resource1,605,608,o145,,,
1910,1911,send_invoice,Resource2,605,611,o146,,,
1911,1912,check_availability,Resource7,605,606,o148,o148-i1,,
1912,1913,pack_items,Resource11,605,609,o145,,o145-p1,
1915,1916,check_availability,Resource5,606,608,o149,o149-i0,,
1916,1917,check_availability,Resource6,606,608,o149,o149-i1,,
1917,1918,pick_item,Resource7,606,607,o148,o148-i1,,
1919,1920,send_invoice,Resource3,607,613,o147,,,
1920,1921,pick_item,Resource7,607,610,o148,o148-i0,,
1921,1922,store_package,Resource9,607,613,o110,,o110-p1,
1922,1923,store_package,Resource10,607,611,o143,,o143-p1,
1927,1928,receive_payment,Resource4,608,614,o142,,,
1928,1929,pick_item,Resource5,608,610,o149,o149-i0,,
1929,1930,pick_item,Resource6,608,610,o149,o149-i1,,
1930,1931,pack_items,Resource12,608,612,o146,,o146-p1,
1931,1932,pack_items,Resource11,609,613,o147,,o147-p1,
1934,1935,send_invoice,Resource2,611,614,o148,,,
1935,1936,store_package,Resource10,611,616,o142,,o142-p1,
1936,1937,start_route,Resource13,611,616,o100,,,o100-p1-r1
1938,1939,start_route,Resource16,611,618,o143,,,o143-p1-r1
1939,1940,store_package,Resource12,612,617,o144,,o144-p1,
1942,1943,receive_payment,Resource3,613,617,o143,,,
1943,1944,store_package,Resource9,613,617,o145,,o145-p1,
1944,1945,pack_items,Resource11,613,617,o148,,o148-p1,
1945,1946,send_invoice,Resource2,614,619,o149,,,
1946,1947,receive_payment,Resource4,614,619,o144,,,
1948,1949,receive_payment,Resource1,615,621,o145,,,
1950,1951,pack_items,Resource10,616,621,o149,,o149-p1,
1952,1953,start_route,Resource14,616,619,o142,,,o142-p1-r1
1953,1954,receive_payment,Resource3,617,622,o146,,,
1954,1955,store_package,Resource9,617,623,o146,,o146-p1,
1955,1956,store_package,Resource11,617,622,o147,,o147-p1,
1956,1957,store_package,Resource12,617,620,o148,,o148-p1,
1957,1958,start_route,Resource15,617,623,o144,,,o144-p1-r1
1958,1959,start_route,Resource19,617,621,o145,,,o145-p1-r1
1959,1960,load_package,Resource16,618,623,o143,,,o143-p1-r1
1961,1962,place_order,Resource4,619,621,o151,,,
1963,1964,check_availability,Resource5,620,623,o151,o151-i0,,
1964,1965,check_availability,Resource6,620,623,o151,o151-i1,,
