,event-identifier,activity,resource,startTimestamp,completeTimestamp,Order,Item,Package,Route
1205,1206,send_invoice,Resource4,383,388,o94,,,
1207,1208,pack_items,Resource10,383,388,o92,,o92-p1,
1208,1209,pack_items,Resource11,383,389,o93,,o93-p1,
1209,1210,pack_items,Resource12,383,389,o94,,o94-p1,
1210,1211,failed_delivery,Resource13,383,389,o84,,,o84-p1-r1
1216,1217,send_invoice,Resource2,387,395,o95,,,
1217,1218,place_order,Resource1,388,389,o96,,,
1218,1219,place_order,Resource3,388,390,o97,,,
1219,1220,receive_payment,Resource4,388,393,o92,,,
1220,1221,pack_items,Resource10,388,393,o95,,o95-p1,
1222,1223,check_availability,Resource5,389,391,o96,o96-i0,,
1223,1224,check_availability,Resource6,389,394,o96,o96-i1,,
1224,1225,check_availability,Resource7,389,392,o97,o97-i0,,
1225,1226,check_availability,Resource8,389,391,o97,o97-i1,,
1226,1227,store_package,Resource9,389,394,o92,,o92-p1,
1228,1229,store_package,Resource12,389,394,o93,,o93-p1,
1229,1230,unload_package,Resource13,389,394,o84,,,o84-p1-r1
1231,1232,receive_payment,Resource3,390,396,o93,,,
1233,1234,pick_item,Resource5,391,393,o96,o96-i0,,
1234,1235,pick_item,Resource8,391,392,o97,o97-i1,,
1235,1236,pick_item,Resource7,392,395,o97,o97-i0,,
1236,1237,receive_payment,Resource4,393,399,o94,,,
1237,1238,store_package,Resource10,393,397,o94,,o94-p1,
1238,1239,pick_item,Resource5,394,398,o96,o96-i1,,
1239,1240,store_package,Resource9,394,397,o95,,o95-p1,
1240,1241,end_route,Resource13,394,399,o84,,,o84-p1-r1
1241,1242,start_route,Resource14,394,400,o92,,,o92-p1-r1
1242,1243,start_route,Resource16,394,400,o93,,,o93-p1-r1
1243,1244,place_order,Resource2,395,397,o98,,,
1244,1245,pack_items,Resource11,395,400,o97,,o97-p1,
1246,1247,start_route,Resource17,395,401,o84,,,o84-p1-r1
1248,1249,send_invoice,Resource1,396,403,o97,,,
1249,1250,receive_payment,Resource3,396,400,o95,,,
1250,1251,check_availability,Resource6,396,397,o98,o98-i0,,
1251,1252,check_availability,Resource7,396,400,o98,o98-i1,,
1252,1253,pick_item,Resource6,397,403,o98,o98-i0,,
1253,1254,start_route,Resource19,397,403,o94,,,o94-p1-r1
1254,1255,start_route,Resource20,397,403,o95,,,o95-p1-r1
1255,1256,send_invoice,Resource2,398,403,o96,,,
1256,1257,pack_items,Resource9,398,404,o96,,o96-p1,
1257,1258,place_order,Resource4,399,400,o99,,,
1258,1259,pick_item,Resource5,400,403,o98,o98-i1,,
1259,1260,check_availability,Resource7,400,402,o99,o99-i0,,
1260,1261,check_availability,Resource8,400,403,o99,o99-i1,,
1261,1262,store_package,Resource10,400,407,o60,,o60-p1,
1262,1263,store_package,Resource11,400,405,o97,,o97-p1,
1264,1265,load_package,Resource14,400,406,o92,,,o92-p1-r1
1265,1266,load_package,Resource15,400,404,o93,,,o93-p1-r1
1266,1267,load_package,Resource16,401,405,o84,,,o84-p1-r1
1267,1268,pick_item,Resource7,402,404,o99,o99-i0,,
1269,1270,receive_payment,Resource2,403,407,o96,,,
1271,1272,pick_item,Resource5,403,403,o99,o99-i1,,
1272,1273,pack_items,Resource12,403,406,o70,,o70-p1,
